id_integration,id_etudiant,qualite_relation_camarades,niveau_integration_sociale,isolement_social,victime_harcelement,type_harcelement,pair_ayant_decroche_avant,qualite_relation_enseignants,beneficie_soutien_camarades,beneficie_soutien_enseignants,participation_activites_campus
1687,1687,Mauvaise,Très élevé,0,0,Aucun,0,Bonne,0,1,Jamais
1688,1688,Bonne,Très élevé,0,0,Moral,0,Neutre,1,0,Jamais
1689,1689,Bonne,Élevé,0,0,Aucun,0,Neutre,1,1,Parfois
1690,1690,Bonne,Élevé,1,0,Aucun,1,Bonne,0,0,Rarement
1691,1691,Très bonne,Élevé,0,0,Aucun,0,Bonne,0,1,Parfois
1692,1692,Bonne,Élevé,0,0,Aucun,1,Bonne,1,1,Parfois
1693,1693,Neutre,Élevé,0,0,Aucun,0,Mauvaise,0,1,Rarement
1694,1694,Neutre,Très faible,0,0,Aucun,0,Bonne,0,0,Souvent
1695,1695,Très bonne,Élevé,0,0,Aucun,0,Très bonne,1,0,Parfois
1696,1696,Bonne,Élevé,0,0,Aucun,0,Bonne,0,1,Jamais
1697,1697,Très mauvaise,Faible,1,0,Aucun,0,Très bonne,0,0,Rarement
1698,1698,Très bonne,Faible,1,0,Aucun,0,Neutre,0,0,Souvent
1699,1699,Bonne,Très élevé,0,0,Aucun,1,Très bonne,1,1,Souvent
1700,1700,Neutre,Élevé,0,0,Aucun,0,Bonne,0,0,Parfois
1701,1701,Neutre,Moyen,0,0,Aucun,1,Très mauvaise,0,0,Parfois
1702,1702,Neutre,Faible,0,0,Aucun,1,Mauvaise,0,0,Parfois
1703,1703,Très bonne,Moyen,0,0,Aucun,0,Neutre,0,1,Jamais
1704,1704,Mauvaise,Très faible,0,0,Aucun,0,Mauvaise,0,0,Rarement
1705,1705,Très bonne,Élevé,0,0,Aucun,0,Très bonne,0,1,Rarement
1706,1706,Mauvaise,Moyen,0,0,Aucun,0,Très mauvaise,0,0,Jamais
1707,1707,Bonne,Très élevé,1,0,Aucun,0,Neutre,0,1,Jamais
1708,1708,Neutre,Élevé,1,0,Aucun,1,Bonne,0,1,Souvent
1709,1709,Neutre,Très faible,0,1,Aucun,0,Mauvaise,1,1,Jamais
1710,1710,Très bonne,Très faible,0,0,Aucun,1,Très bonne,1,0,Souvent
1711,1711,Très bonne,Élevé,0,0,Aucun,1,Très bonne,0,0,Parfois
1712,1712,Bonne,Très faible,1,0,Aucun,1,Mauvaise,1,1,Souvent
1713,1713,Bonne,Très faible,0,0,Aucun,0,Mauvaise,1,1,Jamais
1714,1714,Bonne,Moyen,0,0,Aucun,0,Très bonne,1,0,Rarement
1715,1715,Mauvaise,Élevé,0,0,Aucun,0,Très bonne,0,1,Rarement
1716,1716,Bonne,Élevé,0,1,Aucun,0,Bonne,1,1,Rarement
1717,1717,Neutre,Faible,1,0,Aucun,0,Neutre,1,0,Jamais
1718,1718,Bonne,Moyen,0,0,Aucun,1,Mauvaise,0,0,Jamais
1719,1719,Très bonne,Très faible,0,0,Aucun,0,Neutre,0,0,Jamais
1720,1720,Neutre,Faible,0,0,Aucun,0,Très mauvaise,0,0,Rarement
1721,1721,Bonne,Élevé,0,0,Aucun,0,Très bonne,0,1,Souvent
1722,1722,Mauvaise,Faible,0,0,Aucun,0,Bonne,1,0,Parfois
1723,1723,Neutre,Élevé,0,0,Aucun,0,Neutre,0,1,Souvent
1724,1724,Très bonne,Très élevé,1,0,Aucun,0,Bonne,0,1,Rarement
1725,1725,Bonne,Élevé,0,0,Aucun,1,Bonne,1,0,Parfois
1726,1726,Bonne,Élevé,0,0,Aucun,0,Très bonne,1,0,Jamais
1727,1727,Bonne,Très faible,0,0,Aucun,1,Bonne,0,0,Parfois
1728,1728,Bonne,Faible,0,0,Aucun,0,Bonne,1,0,Rarement
1729,1729,Bonne,Très faible,0,0,Aucun,0,Neutre,1,1,Rarement
1730,1730,Très bonne,Moyen,0,0,Aucun,0,Neutre,0,0,Jamais
1731,1731,Bonne,Faible,0,0,Aucun,1,Neutre,0,0,Rarement
1732,1732,Très bonne,Faible,0,1,Cyberharcèlement,1,Neutre,0,1,Parfois
1733,1733,Très bonne,Moyen,0,0,Aucun,0,Très bonne,0,1,Parfois
1734,1734,Bonne,Très faible,0,0,Aucun,1,Neutre,0,1,Rarement
1735,1735,Neutre,Très élevé,0,0,Aucun,0,Bonne,0,0,Rarement
1736,1736,Neutre,Très faible,0,1,Aucun,0,Mauvaise,1,1,Parfois
1737,1737,Neutre,Faible,0,0,Aucun,0,Bonne,1,0,Parfois
1738,1738,Mauvaise,Moyen,0,1,Aucun,0,Mauvaise,1,0,Jamais
1739,1739,Bonne,Moyen,0,0,Aucun,0,Très bonne,1,0,Souvent
1740,1740,Bonne,Très élevé,0,0,Aucun,1,Bonne,1,1,Souvent
1741,1741,Neutre,Très faible,0,0,Aucun,0,Très mauvaise,0,0,Jamais
1742,1742,Neutre,Élevé,0,0,Aucun,0,Très bonne,1,1,Souvent
1743,1743,Bonne,Faible,1,0,Aucun,0,Bonne,1,0,Jamais
1744,1744,Bonne,Moyen,0,0,Aucun,1,Très bonne,0,0,Parfois
1745,1745,Très mauvaise,Élevé,0,1,Aucun,0,Très bonne,0,0,Parfois
1746,1746,Neutre,Très élevé,0,0,Aucun,0,Neutre,1,0,Parfois
1747,1747,Bonne,Moyen,0,0,Aucun,1,Bonne,0,0,Parfois
1748,1748,Bonne,Élevé,0,0,Aucun,1,Très bonne,0,0,Jamais
1749,1749,Bonne,Faible,1,0,Aucun,1,Bonne,0,0,Jamais
1750,1750,Neutre,Élevé,0,0,Aucun,1,Bonne,1,0,Rarement
1751,1751,Bonne,Élevé,0,1,Aucun,0,Très mauvaise,0,0,Parfois
1752,1752,Bonne,Élevé,0,0,Aucun,1,Neutre,1,0,Jamais
1753,1753,Bonne,Très faible,1,0,Aucun,0,Neutre,0,0,Parfois
1754,1754,Bonne,Élevé,0,0,Aucun,0,Bonne,0,1,Parfois
1755,1755,Mauvaise,Élevé,0,0,Aucun,0,Mauvaise,0,1,Parfois
1756,1756,Bonne,Très élevé,0,0,Aucun,0,Très bonne,0,0,Souvent
1757,1757,Très bonne,Élevé,0,0,Aucun,0,Bonne,0,1,Rarement
1758,1758,Très bonne,Élevé,0,0,Aucun,0,Très bonne,1,0,Rarement
1759,1759,Très bonne,Moyen,0,0,Aucun,0,Bonne,1,1,Rarement
1760,1760,Neutre,Élevé,0,0,Aucun,1,Bonne,1,0,Jamais
1761,1761,Bonne,Moyen,0,0,Aucun,0,Neutre,1,1,Souvent
1762,1762,Très bonne,Élevé,0,0,Aucun,1,Bonne,1,0,Parfois
1763,1763,Neutre,Moyen,0,0,Aucun,1,Très bonne,0,0,Souvent
1764,1764,Très bonne,Très élevé,1,0,Aucun,1,Très bonne,1,0,Jamais
1765,1765,Bonne,Faible,0,0,Aucun,0,Très bonne,0,1,Parfois
1766,1766,Très bonne,Très élevé,0,0,Aucun,1,Neutre,1,0,Souvent
1767,1767,Mauvaise,Élevé,0,0,Aucun,0,Neutre,1,0,Rarement
1768,1768,Neutre,Faible,0,0,Aucun,0,Très mauvaise,1,0,Souvent
1769,1769,Bonne,Faible,0,0,Moral,1,Neutre,1,0,Souvent
1770,1770,Neutre,Élevé,0,0,Verbal,0,Mauvaise,0,1,Jamais
1771,1771,Bonne,Élevé,0,0,Aucun,0,Très bonne,0,0,Rarement
1772,1772,Bonne,Moyen,0,0,Aucun,0,Très bonne,1,1,Rarement
1773,1773,Très bonne,Élevé,0,0,Aucun,1,Bonne,1,0,Souvent
1774,1774,Neutre,Élevé,0,0,Verbal,0,Bonne,1,1,Parfois
1775,1775,Très bonne,Très élevé,0,1,Aucun,0,Mauvaise,0,1,Souvent
1776,1776,Bonne,Moyen,0,0,Aucun,0,Bonne,1,0,Rarement
1777,1777,Très bonne,Élevé,0,0,Aucun,1,Bonne,0,0,Jamais
1778,1778,Bonne,Moyen,0,0,Aucun,0,Bonne,1,1,Rarement
1779,1779,Bonne,Faible,0,0,Aucun,0,Bonne,0,0,Parfois
1780,1780,Bonne,Très élevé,0,0,Aucun,0,Neutre,0,0,Souvent
1781,1781,Bonne,Faible,0,0,Aucun,0,Bonne,1,0,Parfois
1782,1782,Bonne,Moyen,0,0,Aucun,0,Bonne,0,1,Rarement
1783,1783,Bonne,Très élevé,0,0,Aucun,1,Neutre,1,1,Parfois
1784,1784,Mauvaise,Faible,0,0,Cyberharcèlement,0,Neutre,1,1,Souvent
1785,1785,Neutre,Très élevé,1,1,Aucun,0,Très mauvaise,1,1,Rarement
1786,1786,Très bonne,Très faible,0,0,Aucun,0,Neutre,0,1,Parfois
1787,1787,Très bonne,Élevé,0,0,Aucun,0,Très mauvaise,0,1,Jamais
1788,1788,Bonne,Faible,0,0,Aucun,0,Très bonne,1,0,Jamais
1789,1789,Très bonne,Très élevé,0,0,Aucun,0,Bonne,1,1,Parfois
1790,1790,Très mauvaise,Faible,0,0,Aucun,1,Neutre,1,0,Rarement
1791,1791,Bonne,Moyen,0,0,Aucun,0,Neutre,0,1,Souvent
1792,1792,Neutre,Très faible,0,0,Aucun,0,Très bonne,0,0,Rarement
1793,1793,Bonne,Faible,0,0,Aucun,1,Neutre,0,1,Souvent
1794,1794,Bonne,Très faible,0,0,Aucun,0,Très bonne,1,0,Jamais
1795,1795,Très bonne,Élevé,1,0,Aucun,1,Neutre,1,1,Jamais
1796,1796,Bonne,Élevé,0,1,Aucun,0,Bonne,1,1,Rarement
1797,1797,Mauvaise,Très élevé,1,0,Aucun,0,Bonne,0,1,Rarement
1798,1798,Neutre,Très faible,0,0,Aucun,0,Bonne,1,1,Rarement
1799,1799,Neutre,Moyen,0,0,Verbal,1,Bonne,0,0,Rarement
1800,1800,Neutre,Faible,0,0,Aucun,0,Très bonne,1,1,Rarement
1801,1801,Bonne,Élevé,1,0,Aucun,0,Bonne,0,0,Rarement
1802,1802,Bonne,Très élevé,1,0,Aucun,0,Très mauvaise,0,1,Parfois
1803,1803,Très bonne,Faible,0,0,Aucun,0,Bonne,0,0,Souvent
1804,1804,Très mauvaise,Élevé,1,0,Aucun,0,Mauvaise,0,1,Rarement
1805,1805,Très bonne,Faible,0,0,Aucun,0,Très bonne,0,0,Rarement
1806,1806,Neutre,Élevé,0,0,Aucun,1,Bonne,1,0,Jamais
1807,1807,Très bonne,Très élevé,1,0,Moral,0,Mauvaise,0,1,Souvent
1808,1808,Très bonne,Élevé,0,0,Aucun,1,Bonne,1,1,Parfois
1809,1809,Bonne,Très élevé,0,0,Aucun,1,Neutre,1,1,Souvent
1810,1810,Neutre,Très élevé,0,0,Aucun,0,Neutre,1,1,Rarement
1811,1811,Très bonne,Élevé,0,0,Aucun,0,Neutre,1,1,Jamais
1812,1812,Neutre,Élevé,0,0,Aucun,0,Très bonne,0,0,Rarement
1813,1813,Neutre,Élevé,0,0,Aucun,0,Bonne,1,0,Parfois
1814,1814,Mauvaise,Très élevé,0,0,Aucun,0,Neutre,0,1,Jamais
1815,1815,Très bonne,Faible,1,0,Aucun,0,Mauvaise,1,1,Parfois
1816,1816,Très bonne,Élevé,0,1,Verbal,1,Neutre,1,0,Parfois
1817,1817,Bonne,Élevé,1,0,Aucun,0,Très bonne,1,0,Parfois
1818,1818,Neutre,Moyen,0,0,Aucun,0,Très mauvaise,1,1,Jamais
1819,1819,Bonne,Élevé,0,0,Aucun,1,Très bonne,0,1,Souvent
1820,1820,Mauvaise,Faible,0,0,Aucun,1,Très bonne,1,0,Parfois
1821,1821,Neutre,Moyen,0,0,Aucun,0,Bonne,1,0,Rarement
1822,1822,Très bonne,Très élevé,1,0,Aucun,0,Bonne,1,0,Rarement
1823,1823,Bonne,Moyen,0,0,Aucun,1,Très bonne,1,0,Jamais
1824,1824,Bonne,Élevé,1,0,Aucun,0,Bonne,0,0,Souvent
1825,1825,Très bonne,Très faible,0,0,Aucun,1,Très bonne,1,0,Jamais
1826,1826,Mauvaise,Faible,0,0,Aucun,0,Bonne,1,1,Souvent
1827,1827,Très bonne,Moyen,0,0,Aucun,1,Neutre,0,1,Souvent
1828,1828,Très mauvaise,Moyen,1,0,Aucun,0,Bonne,1,0,Parfois
1829,1829,Mauvaise,Faible,0,0,Aucun,0,Bonne,1,1,Parfois
1830,1830,Mauvaise,Élevé,0,0,Moral,0,Bonne,0,1,Souvent
1831,1831,Bonne,Faible,0,0,Aucun,0,Très mauvaise,0,1,Rarement
1832,1832,Neutre,Très élevé,0,0,Aucun,1,Bonne,1,0,Parfois
1833,1833,Très bonne,Très élevé,0,0,Aucun,0,Neutre,0,1,Parfois
1834,1834,Très mauvaise,Très élevé,0,0,Aucun,0,Bonne,0,0,Parfois
1835,1835,Très bonne,Très élevé,0,0,Aucun,0,Neutre,1,0,Parfois
1836,1836,Bonne,Très élevé,0,0,Aucun,0,Mauvaise,1,1,Parfois
1837,1837,Mauvaise,Faible,1,0,Aucun,0,Bonne,0,0,Rarement
1838,1838,Mauvaise,Moyen,0,0,Cyberharcèlement,1,Très bonne,0,0,Rarement
1839,1839,Neutre,Faible,0,0,Aucun,1,Bonne,0,0,Souvent
1840,1840,Bonne,Très faible,0,0,Aucun,0,Mauvaise,1,0,Souvent
1841,1841,Neutre,Moyen,0,0,Aucun,1,Très bonne,1,0,Jamais
1842,1842,Très bonne,Élevé,0,0,Aucun,0,Bonne,0,1,Rarement
1843,1843,Bonne,Faible,0,0,Aucun,1,Neutre,0,0,Souvent
1844,1844,Très bonne,Élevé,0,0,Aucun,1,Neutre,1,0,Parfois
1845,1845,Bonne,Très élevé,0,0,Aucun,1,Très bonne,0,0,Jamais
1846,1846,Très bonne,Faible,0,0,Aucun,0,Neutre,1,1,Rarement
1847,1847,Bonne,Moyen,1,0,Aucun,1,Bonne,1,1,Souvent
1848,1848,Mauvaise,Faible,0,0,Aucun,1,Bonne,0,1,Rarement
1849,1849,Mauvaise,Moyen,0,0,Aucun,1,Bonne,1,0,Jamais
1850,1850,Neutre,Très élevé,1,0,Aucun,0,Très bonne,0,1,Rarement
1851,1851,Bonne,Élevé,0,0,Aucun,0,Neutre,1,0,Parfois
1852,1852,Mauvaise,Élevé,0,0,Aucun,0,Neutre,0,0,Rarement
1853,1853,Bonne,Très élevé,0,0,Aucun,0,Très bonne,1,0,Souvent
1854,1854,Neutre,Moyen,0,1,Aucun,0,Bonne,1,1,Rarement
1855,1855,Neutre,Moyen,1,0,Verbal,1,Neutre,1,0,Jamais
1856,1856,Mauvaise,Élevé,0,0,Aucun,1,Très bonne,1,1,Souvent
1857,1857,Bonne,Moyen,0,0,Aucun,1,Très bonne,1,0,Jamais
1858,1858,Très bonne,Élevé,0,0,Aucun,0,Très bonne,0,0,Parfois
1859,1859,Bonne,Élevé,0,0,Aucun,0,Neutre,0,0,Rarement
1860,1860,Très bonne,Faible,0,0,Aucun,0,Bonne,1,0,Jamais
1861,1861,Neutre,Élevé,0,0,Aucun,0,Très mauvaise,1,0,Rarement
1862,1862,Bonne,Faible,0,0,Aucun,0,Bonne,1,1,Jamais
1863,1863,Très bonne,Élevé,0,0,Aucun,0,Neutre,0,1,Rarement
1864,1864,Bonne,Moyen,0,0,Aucun,0,Neutre,1,0,Souvent
1865,1865,Très mauvaise,Très faible,0,0,Moral,1,Bonne,0,1,Parfois
1866,1866,Bonne,Élevé,0,0,Aucun,1,Très bonne,0,0,Rarement
1867,1867,Bonne,Faible,0,0,Aucun,1,Très bonne,1,0,Parfois
1868,1868,Très mauvaise,Moyen,0,0,Aucun,0,Bonne,1,0,Souvent
1869,1869,Bonne,Très élevé,0,0,Aucun,1,Bonne,1,0,Souvent
1870,1870,Mauvaise,Élevé,0,0,Aucun,1,Bonne,1,1,Souvent
1871,1871,Très bonne,Élevé,0,0,Aucun,0,Neutre,0,1,Parfois
1872,1872,Bonne,Très élevé,0,0,Aucun,0,Très bonne,1,0,Jamais
1873,1873,Neutre,Élevé,1,0,Aucun,1,Neutre,0,0,Rarement
1874,1874,Très bonne,Moyen,0,0,Aucun,1,Bonne,0,1,Souvent
1875,1875,Mauvaise,Moyen,1,0,Aucun,0,Neutre,1,0,Rarement
1876,1876,Bonne,Moyen,0,0,Aucun,1,Très bonne,0,0,Rarement
1877,1877,Bonne,Faible,0,0,Aucun,1,Très bonne,0,0,Parfois
1878,1878,Très bonne,Faible,0,0,Aucun,0,Bonne,1,0,Rarement
1879,1879,Bonne,Faible,0,0,Aucun,0,Neutre,1,0,Rarement
1880,1880,Bonne,Élevé,0,0,Aucun,0,Neutre,1,1,Jamais
1881,1881,Mauvaise,Élevé,0,0,Aucun,0,Très bonne,0,1,Jamais
1882,1882,Neutre,Moyen,0,1,Aucun,1,Très mauvaise,1,1,Rarement
1883,1883,Bonne,Très élevé,0,0,Aucun,0,Bonne,1,0,Parfois
1884,1884,Neutre,Très faible,0,0,Aucun,0,Bonne,1,1,Parfois
1885,1885,Très bonne,Faible,0,0,Aucun,0,Neutre,1,0,Jamais
1886,1886,Neutre,Moyen,0,0,Aucun,0,Bonne,0,0,Rarement
1887,1887,Neutre,Élevé,0,1,Aucun,0,Neutre,0,0,Parfois
1888,1888,Très bonne,Très faible,0,0,Aucun,1,Mauvaise,0,0,Rarement
1889,1889,Mauvaise,Très élevé,0,0,Aucun,0,Bonne,0,0,Parfois
1890,1890,Très bonne,Très élevé,0,0,Aucun,0,Neutre,1,1,Souvent
1891,1891,Très bonne,Élevé,0,0,Aucun,0,Bonne,1,0,Jamais
1892,1892,Neutre,Élevé,0,0,Aucun,0,Mauvaise,1,1,Parfois
1893,1893,Bonne,Très élevé,0,0,Aucun,0,Bonne,0,1,Souvent
1894,1894,Bonne,Faible,0,0,Aucun,0,Neutre,1,0,Jamais
1895,1895,Neutre,Faible,0,0,Aucun,0,Mauvaise,1,0,Souvent
1896,1896,Très mauvaise,Moyen,0,0,Aucun,0,Mauvaise,1,1,Rarement
1897,1897,Mauvaise,Très faible,0,0,Aucun,0,Neutre,1,1,Jamais
1898,1898,Bonne,Élevé,0,0,Aucun,0,Bonne,0,0,Parfois
1899,1899,Bonne,Très élevé,0,0,Aucun,1,Bonne,0,0,Rarement
1900,1900,Très bonne,Élevé,0,0,Aucun,0,Neutre,1,0,Jamais
1901,1901,Bonne,Moyen,0,0,Aucun,1,Mauvaise,1,1,Souvent
1902,1902,Mauvaise,Élevé,0,0,Aucun,1,Mauvaise,0,0,Parfois
1903,1903,Neutre,Élevé,0,0,Aucun,0,Mauvaise,1,1,Parfois
1904,1904,Bonne,Moyen,0,0,Aucun,0,Bonne,0,1,Parfois
1905,1905,Neutre,Moyen,0,0,Aucun,0,Bonne,0,0,Jamais
1906,1906,Très mauvaise,Faible,0,0,Cyberharcèlement,0,Neutre,1,1,Jamais
1907,1907,Très bonne,Faible,0,0,Aucun,0,Neutre,1,0,Parfois
1908,1908,Très mauvaise,Faible,0,0,Aucun,1,Bonne,0,1,Parfois
1909,1909,Bonne,Moyen,0,0,Aucun,0,Neutre,0,0,Parfois
1910,1910,Très bonne,Très élevé,0,0,Aucun,0,Très bonne,1,1,Souvent
1911,1911,Mauvaise,Élevé,0,0,Aucun,1,Mauvaise,0,0,Rarement
1912,1912,Très bonne,Très élevé,0,0,Aucun,1,Neutre,1,1,Jamais
1913,1913,Très mauvaise,Moyen,0,0,Aucun,0,Bonne,1,0,Jamais
1914,1914,Mauvaise,Moyen,0,0,Aucun,0,Neutre,0,0,Parfois
1915,1915,Neutre,Faible,1,0,Aucun,0,Très bonne,0,0,Parfois
1916,1916,Mauvaise,Élevé,0,0,Aucun,1,Bonne,1,0,Parfois
1917,1917,Bonne,Élevé,0,0,Aucun,0,Bonne,1,1,Jamais
1918,1918,Mauvaise,Moyen,1,0,Aucun,0,Bonne,1,0,Parfois
1919,1919,Très bonne,Très élevé,0,0,Aucun,1,Très bonne,1,0,Souvent
1920,1920,Mauvaise,Élevé,0,0,Aucun,0,Très bonne,0,1,Parfois
1921,1921,Très bonne,Moyen,1,0,Aucun,0,Très mauvaise,1,1,Rarement
1922,1922,Bonne,Élevé,0,0,Verbal,0,Bonne,0,0,Parfois
1923,1923,Neutre,Moyen,0,0,Aucun,1,Neutre,1,0,Rarement
1924,1924,Mauvaise,Moyen,0,0,Aucun,0,Très mauvaise,0,0,Jamais
1925,1925,Bonne,Faible,0,0,Aucun,0,Très bonne,1,0,Rarement
1926,1926,Neutre,Moyen,1,0,Aucun,1,Très bonne,1,1,Parfois
1927,1927,Très bonne,Élevé,0,0,Aucun,0,Mauvaise,1,1,Jamais
1928,1928,Très bonne,Faible,0,0,Aucun,0,Bonne,0,0,Parfois
1929,1929,Neutre,Faible,0,0,Verbal,0,Mauvaise,1,0,Jamais
1930,1930,Neutre,Élevé,0,0,Aucun,0,Bonne,0,0,Parfois
1931,1931,Neutre,Moyen,0,0,Aucun,1,Bonne,0,1,Rarement
1932,1932,Très mauvaise,Moyen,0,0,Aucun,0,Bonne,0,1,Jamais
1933,1933,Neutre,Très faible,0,0,Aucun,0,Bonne,1,1,Souvent
1934,1934,Mauvaise,Moyen,0,0,Aucun,0,Neutre,1,0,Souvent
1935,1935,Bonne,Faible,0,0,Aucun,0,Bonne,1,0,Parfois
1936,1936,Très bonne,Élevé,0,0,Aucun,0,Bonne,1,0,Rarement
1937,1937,Neutre,Élevé,0,0,Aucun,1,Bonne,0,1,Parfois
1938,1938,Très bonne,Moyen,0,0,Aucun,0,Bonne,1,0,Parfois
1939,1939,Bonne,Moyen,0,0,Aucun,1,Neutre,0,0,Parfois
1940,1940,Très mauvaise,Moyen,1,0,Aucun,1,Très bonne,1,0,Parfois
1941,1941,Bonne,Moyen,0,1,Aucun,1,Neutre,0,0,Jamais
1942,1942,Très mauvaise,Très faible,1,0,Aucun,0,Très bonne,1,1,Parfois
1943,1943,Neutre,Moyen,0,0,Aucun,1,Neutre,0,0,Jamais
1944,1944,Bonne,Faible,0,0,Aucun,0,Neutre,0,0,Souvent
1945,1945,Neutre,Moyen,0,0,Aucun,1,Neutre,1,1,Rarement
1946,1946,Mauvaise,Moyen,0,0,Aucun,1,Neutre,0,1,Rarement
1947,1947,Bonne,Élevé,1,0,Aucun,0,Mauvaise,0,0,Parfois
1948,1948,Neutre,Moyen,0,0,Aucun,0,Mauvaise,1,0,Parfois
1949,1949,Mauvaise,Moyen,1,0,Aucun,0,Neutre,0,1,Souvent
1950,1950,Très mauvaise,Très faible,0,0,Aucun,1,Bonne,0,0,Parfois
1951,1951,Neutre,Faible,0,0,Aucun,1,Mauvaise,0,0,Parfois
1952,1952,Très bonne,Élevé,0,0,Aucun,0,Très bonne,1,1,Parfois
1953,1953,Mauvaise,Très élevé,0,1,Aucun,1,Mauvaise,0,1,Parfois
1954,1954,Très bonne,Élevé,0,0,Aucun,0,Bonne,0,1,Rarement
1955,1955,Bonne,Élevé,0,0,Aucun,0,Bonne,1,0,Rarement
1956,1956,Très bonne,Moyen,1,0,Aucun,1,Très bonne,1,1,Parfois
1957,1957,Bonne,Faible,0,0,Aucun,0,Neutre,0,1,Parfois
1958,1958,Neutre,Élevé,0,0,Aucun,0,Très bonne,0,0,Parfois
1959,1959,Bonne,Moyen,0,0,Aucun,0,Bonne,0,1,Rarement
1960,1960,Très bonne,Moyen,1,0,Aucun,0,Neutre,1,0,Parfois
1961,1961,Bonne,Faible,0,0,Aucun,1,Bonne,1,1,Rarement
1962,1962,Bonne,Moyen,0,0,Aucun,1,Très bonne,1,0,Souvent
1963,1963,Bonne,Très élevé,0,0,Aucun,0,Très bonne,1,1,Jamais
1964,1964,Neutre,Très élevé,0,0,Aucun,0,Neutre,0,1,Rarement
1965,1965,Bonne,Élevé,1,0,Aucun,1,Très mauvaise,0,0,Jamais
1966,1966,Neutre,Faible,0,1,Aucun,0,Très mauvaise,1,0,Rarement
1967,1967,Neutre,Élevé,0,0,Aucun,1,Bonne,1,0,Souvent
1968,1968,Très bonne,Élevé,1,0,Aucun,0,Neutre,0,0,Souvent
1969,1969,Neutre,Très faible,0,0,Aucun,0,Très bonne,1,0,Rarement
1970,1970,Neutre,Moyen,0,0,Aucun,0,Bonne,0,0,Jamais
1971,1971,Très mauvaise,Très faible,0,0,Moral,0,Bonne,1,0,Rarement
1972,1972,Neutre,Faible,0,0,Aucun,0,Très bonne,0,0,Jamais
1973,1973,Très mauvaise,Faible,0,0,Aucun,0,Bonne,0,1,Jamais
1974,1974,Bonne,Faible,0,0,Aucun,1,Très bonne,1,0,Souvent
1975,1975,Neutre,Très faible,0,0,Aucun,0,Bonne,0,1,Parfois
1976,1976,Bonne,Très élevé,0,0,Aucun,0,Neutre,0,0,Parfois
1977,1977,Très mauvaise,Moyen,0,0,Aucun,0,Bonne,1,0,Jamais
1978,1978,Très bonne,Élevé,0,0,Aucun,0,Très mauvaise,1,0,Jamais
1979,1979,Très bonne,Faible,1,0,Aucun,1,Neutre,1,1,Souvent
1980,1980,Neutre,Très élevé,0,0,Cyberharcèlement,0,Neutre,1,1,Jamais
1981,1981,Neutre,Faible,0,0,Aucun,0,Bonne,1,1,Souvent
1982,1982,Neutre,Élevé,0,0,Aucun,0,Bonne,1,0,Parfois
1983,1983,Bonne,Faible,1,0,Aucun,0,Très bonne,1,0,Rarement
1984,1984,Neutre,Faible,0,0,Aucun,0,Bonne,1,1,Souvent
1985,1985,Bonne,Élevé,0,0,Aucun,1,Bonne,1,0,Jamais
1986,1986,Neutre,Faible,0,0,Aucun,1,Très mauvaise,0,0,Jamais
1987,1987,Bonne,Faible,0,0,Verbal,0,Bonne,1,0,Parfois
1988,1988,Très bonne,Très élevé,1,0,Aucun,0,Très bonne,0,1,Parfois
1989,1989,Très bonne,Très faible,0,0,Aucun,0,Bonne,1,0,Jamais
1990,1990,Neutre,Très élevé,0,0,Aucun,0,Neutre,1,1,Rarement
1991,1991,Bonne,Très élevé,0,0,Aucun,0,Neutre,1,0,Parfois
1992,1992,Neutre,Faible,1,1,Aucun,0,Très mauvaise,0,1,Jamais
1993,1993,Bonne,Moyen,0,0,Aucun,1,Bonne,1,1,Parfois
1994,1994,Neutre,Élevé,0,0,Aucun,1,Bonne,1,1,Souvent
1995,1995,Neutre,Élevé,0,0,Aucun,1,Très bonne,1,0,Jamais
1996,1996,Bonne,Élevé,0,0,Aucun,1,Bonne,1,0,Parfois
1997,1997,Bonne,Très élevé,0,0,Aucun,0,Très bonne,1,1,Souvent
1998,1998,Bonne,Moyen,1,0,Aucun,1,Neutre,1,1,Jamais
1999,1999,Très mauvaise,Moyen,0,0,Aucun,1,Mauvaise,0,0,Jamais
2000,2000,Mauvaise,Très faible,0,1,Aucun,0,Mauvaise,1,0,Rarement
