id_difficulte,id_etudiant,maitrise_metier_etudiant,difficulte_adaptation_methodes,difficulte_taille_groupes,interet_lecture_ecriture,frequence_etude_lecons,attente_veille_examens,participation_examens_semestriels,passé_scolaire_difficile,decrochage_anterieur_sec_prim,difficultes_pedagogiques_specifiques
1525,1525,Très bonne,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1526,1526,Bonne,Légère,0,Moyen,Régulièrement,1,Tous,0,0,Aucune
1527,1527,Très bonne,Modérée,1,Faible,Parfois,0,Tous,0,0,Aucune
1528,1528,Mauvaise,Sévère,1,Moyen,Rarement,1,La plupart,0,0,Compréhension des cours
1529,1529,Bonne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1530,1530,Moyenne,Légère,0,Élevé,Parfois,0,Quelques-uns,0,0,Aucune
1531,1531,Moyenne,Légère,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1532,1532,Mauvaise,Aucune,0,Faible,Rarement,0,Aucun,0,0,Mémorisation
1533,1533,Bonne,Légère,0,Moyen,Parfois,0,La plupart,0,0,Mémorisation
1534,1534,Bonne,Aucune,0,Moyen,Parfois,1,Quelques-uns,0,0,Organisation du travail
1535,1535,Moyenne,Aucune,0,Faible,Régulièrement,1,Tous,0,0,Aucune
1536,1536,Moyenne,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Expression écrite
1537,1537,Très bonne,Aucune,0,Moyen,Parfois,0,Tous,1,0,Mémorisation
1538,1538,Très bonne,Légère,1,Moyen,Régulièrement,0,Quelques-uns,0,0,Aucune
1539,1539,Moyenne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1540,1540,Moyenne,Modérée,0,Faible,Intensivement,0,Tous,0,0,Organisation du travail
1541,1541,Mauvaise,Sévère,1,Faible,Parfois,1,Tous,0,0,Aucune
1542,1542,Très bonne,Aucune,1,Moyen,Régulièrement,1,Tous,0,0,Gestion du stress
1543,1543,Très mauvaise,Modérée,1,Moyen,Parfois,1,Aucun,0,0,Aucune
1544,1544,Très mauvaise,Sévère,1,Faible,Jamais,1,Tous,1,1,Aucune
1545,1545,Très mauvaise,Aucune,0,Moyen,Régulièrement,1,Tous,0,0,Mémorisation
1546,1546,Bonne,Légère,1,Élevé,Régulièrement,0,Quelques-uns,0,0,Aucune
1547,1547,Très bonne,Légère,0,Élevé,Parfois,0,Tous,0,0,Aucune
1548,1548,Moyenne,Sévère,0,Élevé,Rarement,1,Tous,1,1,Aucune
1549,1549,Très mauvaise,Légère,0,Moyen,Rarement,1,La plupart,0,0,Mémorisation
1550,1550,Bonne,Sévère,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1551,1551,Très bonne,Modérée,0,Élevé,Parfois,0,La plupart,0,0,Aucune
1552,1552,Très bonne,Aucune,1,Élevé,Régulièrement,1,La plupart,0,0,Mémorisation
1553,1553,Moyenne,Aucune,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1554,1554,Moyenne,Modérée,1,Moyen,Parfois,0,Tous,0,0,Compréhension des cours
1555,1555,Très bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1556,1556,Bonne,Légère,1,Faible,Rarement,0,Quelques-uns,0,0,Mémorisation
1557,1557,Bonne,Modérée,1,Faible,Rarement,0,La plupart,0,0,Gestion du stress
1558,1558,Bonne,Aucune,0,Moyen,Régulièrement,0,La plupart,0,0,Aucune
1559,1559,Très bonne,Aucune,1,Élevé,Rarement,1,Tous,0,0,Aucune
1560,1560,Mauvaise,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1561,1561,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Gestion du stress
1562,1562,Très bonne,Aucune,0,Faible,Régulièrement,0,La plupart,0,0,Aucune
1563,1563,Bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Organisation du travail
1564,1564,Très bonne,Aucune,0,Moyen,Intensivement,0,Tous,1,1,Mémorisation
1565,1565,Mauvaise,Modérée,1,Faible,Rarement,1,La plupart,0,0,Aucune
1566,1566,Très bonne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1567,1567,Très bonne,Sévère,1,Élevé,Parfois,1,Tous,0,0,Aucune
1568,1568,Mauvaise,Légère,0,Faible,Parfois,0,La plupart,0,0,Organisation du travail
1569,1569,Très bonne,Modérée,1,Élevé,Parfois,0,Tous,0,0,Expression écrite
1570,1570,Moyenne,Sévère,1,Faible,Rarement,1,Tous,1,1,Compréhension des cours
1571,1571,Mauvaise,Aucune,0,Moyen,Intensivement,0,Tous,1,0,Aucune
1572,1572,Mauvaise,Aucune,0,Faible,Régulièrement,0,Tous,0,0,Mémorisation
1573,1573,Très mauvaise,Modérée,1,Élevé,Parfois,0,La plupart,1,1,Expression écrite
1574,1574,Très bonne,Modérée,1,Élevé,Parfois,1,Tous,0,0,Aucune
1575,1575,Moyenne,Aucune,0,Moyen,Parfois,1,Tous,0,0,Mémorisation
1576,1576,Moyenne,Modérée,1,Moyen,Parfois,1,Tous,0,0,Compréhension des cours
1577,1577,Bonne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1578,1578,Moyenne,Modérée,1,Faible,Jamais,1,Tous,0,0,Compréhension des cours
1579,1579,Très bonne,Légère,1,Moyen,Parfois,1,Tous,0,0,Compréhension des cours
1580,1580,Bonne,Aucune,0,Moyen,Parfois,1,Tous,0,0,Compréhension des cours
1581,1581,Bonne,Légère,1,Faible,Parfois,1,Quelques-uns,0,0,Aucune
1582,1582,Moyenne,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Mémorisation
1583,1583,Bonne,Légère,1,Moyen,Régulièrement,1,Tous,0,0,Expression écrite
1584,1584,Mauvaise,Légère,0,Faible,Rarement,1,Aucun,1,1,Aucune
1585,1585,Moyenne,Sévère,0,Élevé,Rarement,1,Tous,0,0,Compréhension des cours
1586,1586,Très bonne,Légère,1,Moyen,Régulièrement,0,Tous,1,1,Compréhension des cours
1587,1587,Mauvaise,Sévère,0,Moyen,Régulièrement,0,Tous,1,0,Expression écrite
1588,1588,Très mauvaise,Légère,0,Élevé,Parfois,0,La plupart,0,0,Aucune
1589,1589,Bonne,Sévère,0,Élevé,Régulièrement,0,La plupart,0,0,Mémorisation
1590,1590,Très bonne,Modérée,1,Élevé,Intensivement,0,Tous,0,0,Aucune
1591,1591,Bonne,Aucune,0,Faible,Régulièrement,1,Quelques-uns,1,1,Organisation du travail
1592,1592,Bonne,Aucune,0,Élevé,Régulièrement,0,Aucun,1,1,Aucune
1593,1593,Très mauvaise,Modérée,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1594,1594,Très bonne,Aucune,1,Élevé,Intensivement,0,Tous,0,0,Compréhension des cours
1595,1595,Très bonne,Légère,1,Élevé,Intensivement,0,Tous,0,0,Compréhension des cours
1596,1596,Très bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1597,1597,Bonne,Légère,1,Faible,Régulièrement,0,Aucun,0,0,Aucune
1598,1598,Moyenne,Aucune,0,Faible,Rarement,1,Tous,1,0,Gestion du stress
1599,1599,Moyenne,Sévère,0,Élevé,Parfois,0,Tous,0,0,Organisation du travail
1600,1600,Bonne,Modérée,0,Moyen,Jamais,1,Tous,1,1,Aucune
1601,1601,Très bonne,Modérée,0,Faible,Régulièrement,0,La plupart,1,0,Organisation du travail
1602,1602,Mauvaise,Modérée,1,Élevé,Régulièrement,0,Tous,1,0,Aucune
1603,1603,Moyenne,Légère,1,Moyen,Rarement,1,Tous,0,0,Aucune
1604,1604,Très bonne,Aucune,0,Élevé,Intensivement,0,La plupart,0,0,Aucune
1605,1605,Mauvaise,Sévère,0,Élevé,Rarement,0,La plupart,1,1,Organisation du travail
1606,1606,Moyenne,Sévère,0,Moyen,Parfois,0,Tous,0,0,Aucune
1607,1607,Bonne,Modérée,1,Moyen,Régulièrement,1,Tous,0,0,Gestion du stress
1608,1608,Moyenne,Modérée,1,Élevé,Parfois,0,Tous,0,0,Gestion du stress
1609,1609,Moyenne,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1610,1610,Très bonne,Sévère,0,Faible,Rarement,1,Tous,0,0,Mémorisation
1611,1611,Très mauvaise,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Compréhension des cours
1612,1612,Bonne,Sévère,0,Élevé,Rarement,0,Aucun,0,0,Organisation du travail
1613,1613,Bonne,Légère,1,Moyen,Intensivement,0,Quelques-uns,0,0,Organisation du travail
1614,1614,Moyenne,Légère,0,Élevé,Parfois,1,Aucun,0,0,Expression écrite
1615,1615,Très bonne,Légère,0,Élevé,Régulièrement,0,La plupart,0,0,Compréhension des cours
1616,1616,Bonne,Aucune,1,Élevé,Régulièrement,1,Tous,0,0,Aucune
1617,1617,Moyenne,Sévère,1,Faible,Jamais,0,Quelques-uns,0,0,Expression écrite
1618,1618,Mauvaise,Sévère,0,Moyen,Rarement,0,Aucun,0,0,Mémorisation
1619,1619,Moyenne,Modérée,1,Moyen,Parfois,1,La plupart,1,0,Compréhension des cours
1620,1620,Très bonne,Aucune,1,Moyen,Régulièrement,0,La plupart,0,0,Aucune
1621,1621,Moyenne,Légère,1,Moyen,Parfois,0,Tous,1,0,Compréhension des cours
1622,1622,Bonne,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1623,1623,Bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1624,1624,Mauvaise,Aucune,0,Élevé,Parfois,1,Tous,0,0,Gestion du stress
1625,1625,Bonne,Sévère,1,Faible,Régulièrement,0,Tous,0,0,Aucune
1626,1626,Mauvaise,Légère,0,Moyen,Régulièrement,0,Tous,1,1,Aucune
1627,1627,Mauvaise,Modérée,0,Moyen,Intensivement,0,Tous,0,0,Gestion du stress
1628,1628,Moyenne,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Gestion du stress
1629,1629,Moyenne,Aucune,0,Faible,Régulièrement,0,Tous,0,0,Mémorisation
1630,1630,Bonne,Légère,0,Élevé,Régulièrement,1,Tous,0,0,Aucune
1631,1631,Moyenne,Sévère,1,Moyen,Rarement,1,Aucun,0,0,Mémorisation
1632,1632,Très mauvaise,Légère,0,Élevé,Intensivement,0,Tous,0,0,Aucune
1633,1633,Moyenne,Légère,0,Moyen,Intensivement,0,La plupart,0,0,Aucune
1634,1634,Mauvaise,Sévère,1,Élevé,Rarement,1,La plupart,0,0,Aucune
1635,1635,Moyenne,Sévère,1,Élevé,Rarement,1,Quelques-uns,0,0,Expression écrite
1636,1636,Très bonne,Modérée,1,Moyen,Parfois,0,La plupart,0,0,Aucune
1637,1637,Moyenne,Légère,1,Moyen,Intensivement,0,La plupart,0,0,Aucune
1638,1638,Bonne,Sévère,0,Élevé,Régulièrement,0,La plupart,0,0,Gestion du stress
1639,1639,Bonne,Modérée,0,Élevé,Parfois,1,Tous,0,0,Aucune
1640,1640,Bonne,Aucune,0,Élevé,Parfois,1,Tous,0,0,Aucune
1641,1641,Mauvaise,Modérée,1,Moyen,Rarement,1,La plupart,1,0,Compréhension des cours
1642,1642,Très bonne,Aucune,0,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1643,1643,Bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Mémorisation
1644,1644,Bonne,Légère,1,Moyen,Parfois,0,Aucun,1,1,Aucune
1645,1645,Très bonne,Modérée,1,Élevé,Parfois,1,Quelques-uns,0,0,Organisation du travail
1646,1646,Mauvaise,Modérée,0,Moyen,Parfois,0,Tous,0,0,Aucune
1647,1647,Très bonne,Aucune,0,Moyen,Régulièrement,0,Tous,1,0,Compréhension des cours
1648,1648,Mauvaise,Modérée,1,Moyen,Rarement,0,Quelques-uns,1,1,Gestion du stress
1649,1649,Très mauvaise,Sévère,0,Faible,Régulièrement,0,Tous,0,0,Aucune
1650,1650,Mauvaise,Légère,0,Moyen,Régulièrement,0,Tous,1,1,Aucune
1651,1651,Bonne,Aucune,0,Moyen,Régulièrement,0,La plupart,0,0,Aucune
1652,1652,Moyenne,Aucune,0,Élevé,Rarement,1,Tous,0,0,Aucune
1653,1653,Bonne,Modérée,0,Moyen,Jamais,1,Tous,0,0,Aucune
1654,1654,Bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1655,1655,Bonne,Légère,1,Moyen,Parfois,0,Tous,0,0,Compréhension des cours
1656,1656,Moyenne,Légère,1,Élevé,Parfois,1,Tous,1,0,Expression écrite
1657,1657,Mauvaise,Sévère,1,Élevé,Régulièrement,0,La plupart,0,0,Compréhension des cours
1658,1658,Moyenne,Modérée,1,Moyen,Rarement,1,Quelques-uns,0,0,Aucune
1659,1659,Bonne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Compréhension des cours
1660,1660,Mauvaise,Aucune,0,Faible,Rarement,0,Tous,0,0,Compréhension des cours
1661,1661,Très mauvaise,Légère,0,Faible,Intensivement,0,Tous,0,0,Aucune
1662,1662,Moyenne,Sévère,1,Moyen,Parfois,0,Tous,0,0,Mémorisation
1663,1663,Très bonne,Légère,1,Faible,Régulièrement,1,Tous,0,0,Aucune
1664,1664,Mauvaise,Modérée,0,Faible,Parfois,1,Tous,1,0,Aucune
1665,1665,Bonne,Aucune,0,Élevé,Intensivement,0,Tous,0,0,Gestion du stress
1666,1666,Bonne,Modérée,1,Élevé,Intensivement,1,Tous,0,0,Aucune
1667,1667,Moyenne,Sévère,1,Élevé,Jamais,1,Tous,0,0,Expression écrite
1668,1668,Bonne,Aucune,0,Élevé,Régulièrement,0,Tous,1,0,Gestion du stress
1669,1669,Très mauvaise,Légère,0,Moyen,Parfois,1,Quelques-uns,1,0,Aucune
1670,1670,Mauvaise,Sévère,0,Moyen,Jamais,0,Tous,0,0,Aucune
1671,1671,Bonne,Aucune,1,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1672,1672,Moyenne,Sévère,1,Élevé,Parfois,1,Tous,0,0,Aucune
1673,1673,Moyenne,Aucune,1,Moyen,Parfois,1,Tous,0,0,Aucune
1674,1674,Très bonne,Sévère,1,Élevé,Intensivement,0,Tous,0,0,Organisation du travail
1675,1675,Mauvaise,Aucune,1,Élevé,Régulièrement,0,Tous,1,1,Aucune
1676,1676,Très mauvaise,Aucune,0,Élevé,Intensivement,0,Aucun,0,0,Aucune
1677,1677,Bonne,Sévère,0,Faible,Régulièrement,0,La plupart,0,0,Mémorisation
1678,1678,Mauvaise,Aucune,1,Élevé,Régulièrement,0,Tous,1,0,Expression écrite
1679,1679,Bonne,Sévère,1,Faible,Rarement,0,Tous,0,0,Gestion du stress
1680,1680,Mauvaise,Modérée,1,Moyen,Parfois,1,La plupart,0,0,Aucune
1681,1681,Moyenne,Légère,0,Faible,Parfois,0,La plupart,0,0,Compréhension des cours
1682,1682,Moyenne,Aucune,1,Moyen,Intensivement,0,Quelques-uns,1,0,Mémorisation
1683,1683,Moyenne,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1684,1684,Bonne,Légère,0,Moyen,Parfois,0,Tous,0,0,Mémorisation
1685,1685,Mauvaise,Modérée,0,Élevé,Rarement,1,Tous,0,0,Aucune
1686,1686,Mauvaise,Aucune,0,Faible,Régulièrement,0,Tous,0,0,Organisation du travail
1687,1687,Bonne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Organisation du travail
1688,1688,Bonne,Modérée,0,Élevé,Régulièrement,1,Quelques-uns,0,0,Compréhension des cours
1689,1689,Moyenne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1690,1690,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1691,1691,Mauvaise,Légère,1,Moyen,Parfois,1,Tous,1,1,Compréhension des cours
1692,1692,Mauvaise,Sévère,0,Moyen,Régulièrement,0,La plupart,0,0,Mémorisation
1693,1693,Moyenne,Modérée,1,Moyen,Rarement,1,Tous,0,0,Organisation du travail
1694,1694,Moyenne,Modérée,0,Moyen,Régulièrement,0,Tous,0,0,Compréhension des cours
1695,1695,Bonne,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1696,1696,Mauvaise,Sévère,1,Élevé,Jamais,1,La plupart,0,0,Mémorisation
1697,1697,Bonne,Légère,0,Faible,Intensivement,0,La plupart,0,0,Mémorisation
1698,1698,Bonne,Modérée,0,Moyen,Parfois,1,Tous,0,0,Organisation du travail
1699,1699,Moyenne,Modérée,0,Élevé,Intensivement,0,Tous,0,0,Expression écrite
1700,1700,Bonne,Aucune,0,Élevé,Intensivement,0,La plupart,0,0,Aucune
1701,1701,Moyenne,Aucune,0,Élevé,Régulièrement,0,La plupart,1,0,Compréhension des cours
1702,1702,Bonne,Légère,1,Moyen,Intensivement,0,Tous,0,0,Aucune
1703,1703,Moyenne,Modérée,1,Faible,Régulièrement,0,Tous,0,0,Aucune
1704,1704,Bonne,Légère,0,Élevé,Régulièrement,1,Quelques-uns,1,1,Organisation du travail
1705,1705,Moyenne,Modérée,0,Moyen,Parfois,1,La plupart,0,0,Mémorisation
1706,1706,Mauvaise,Modérée,0,Élevé,Jamais,1,La plupart,0,0,Aucune
1707,1707,Moyenne,Modérée,1,Élevé,Régulièrement,0,La plupart,1,1,Organisation du travail
1708,1708,Très bonne,Légère,1,Moyen,Parfois,0,La plupart,0,0,Compréhension des cours
1709,1709,Très mauvaise,Modérée,0,Élevé,Jamais,1,Tous,0,0,Compréhension des cours
1710,1710,Très mauvaise,Légère,1,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1711,1711,Bonne,Légère,1,Élevé,Régulièrement,1,Tous,1,0,Organisation du travail
1712,1712,Mauvaise,Légère,0,Moyen,Parfois,1,La plupart,0,0,Mémorisation
1713,1713,Moyenne,Sévère,0,Faible,Parfois,0,La plupart,0,0,Aucune
1714,1714,Moyenne,Modérée,1,Élevé,Intensivement,0,La plupart,0,0,Aucune
1715,1715,Bonne,Modérée,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1716,1716,Moyenne,Modérée,0,Élevé,Régulièrement,0,La plupart,0,0,Aucune
1717,1717,Mauvaise,Aucune,0,Élevé,Parfois,0,La plupart,1,1,Aucune
1718,1718,Très bonne,Légère,1,Élevé,Régulièrement,1,Tous,0,0,Aucune
1719,1719,Moyenne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1720,1720,Moyenne,Légère,1,Faible,Parfois,0,Tous,0,0,Aucune
1721,1721,Moyenne,Modérée,0,Moyen,Rarement,1,Tous,0,0,Aucune
1722,1722,Mauvaise,Légère,0,Élevé,Parfois,1,Tous,0,0,Aucune
1723,1723,Bonne,Sévère,1,Faible,Jamais,1,Tous,0,0,Expression écrite
1724,1724,Bonne,Légère,1,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1725,1725,Très bonne,Légère,1,Élevé,Régulièrement,1,Tous,0,0,Mémorisation
1726,1726,Bonne,Légère,0,Élevé,Régulièrement,0,Tous,1,0,Compréhension des cours
1727,1727,Moyenne,Sévère,0,Élevé,Régulièrement,0,Tous,0,0,Mémorisation
1728,1728,Moyenne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1729,1729,Bonne,Légère,0,Faible,Parfois,0,Tous,1,1,Gestion du stress
1730,1730,Bonne,Aucune,1,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1731,1731,Très bonne,Modérée,0,Élevé,Rarement,1,La plupart,0,0,Gestion du stress
1732,1732,Très bonne,Modérée,1,Faible,Parfois,0,Tous,1,0,Aucune
1733,1733,Moyenne,Aucune,1,Élevé,Régulièrement,0,Tous,0,0,Compréhension des cours
1734,1734,Très bonne,Légère,1,Élevé,Parfois,0,La plupart,0,0,Compréhension des cours
1735,1735,Très bonne,Modérée,1,Faible,Rarement,1,La plupart,0,0,Expression écrite
1736,1736,Mauvaise,Aucune,0,Moyen,Parfois,1,La plupart,0,0,Mémorisation
1737,1737,Mauvaise,Modérée,0,Moyen,Rarement,1,Tous,0,0,Mémorisation
1738,1738,Mauvaise,Modérée,0,Moyen,Parfois,0,La plupart,0,0,Mémorisation
1739,1739,Bonne,Aucune,0,Moyen,Régulièrement,0,La plupart,0,0,Organisation du travail
1740,1740,Très bonne,Sévère,0,Élevé,Rarement,1,Tous,0,0,Expression écrite
1741,1741,Très bonne,Aucune,1,Moyen,Régulièrement,0,Tous,1,1,Compréhension des cours
1742,1742,Mauvaise,Aucune,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1743,1743,Très bonne,Sévère,0,Élevé,Parfois,1,Tous,0,0,Aucune
1744,1744,Bonne,Aucune,0,Moyen,Parfois,0,Tous,0,0,Mémorisation
1745,1745,Bonne,Légère,1,Moyen,Régulièrement,0,Tous,1,0,Gestion du stress
1746,1746,Moyenne,Légère,1,Élevé,Parfois,0,Tous,0,0,Aucune
1747,1747,Moyenne,Légère,1,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1748,1748,Moyenne,Légère,0,Élevé,Rarement,0,Tous,1,1,Aucune
1749,1749,Mauvaise,Aucune,1,Moyen,Régulièrement,1,La plupart,0,0,Compréhension des cours
1750,1750,Mauvaise,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Compréhension des cours
1751,1751,Très bonne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Compréhension des cours
1752,1752,Très bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1753,1753,Moyenne,Légère,0,Faible,Rarement,1,La plupart,0,0,Aucune
1754,1754,Mauvaise,Aucune,0,Moyen,Régulièrement,0,Tous,0,0,Mémorisation
1755,1755,Très bonne,Modérée,0,Faible,Régulièrement,0,Tous,0,0,Aucune
1756,1756,Moyenne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Aucune
1757,1757,Très bonne,Légère,1,Moyen,Régulièrement,0,La plupart,0,0,Mémorisation
1758,1758,Très bonne,Modérée,1,Élevé,Régulièrement,0,Tous,1,1,Gestion du stress
1759,1759,Moyenne,Légère,0,Moyen,Régulièrement,0,La plupart,0,0,Aucune
1760,1760,Moyenne,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Expression écrite
1761,1761,Très bonne,Aucune,0,Élevé,Parfois,1,La plupart,0,0,Aucune
1762,1762,Moyenne,Modérée,0,Faible,Intensivement,0,Tous,0,0,Compréhension des cours
1763,1763,Moyenne,Légère,0,Élevé,Régulièrement,0,Tous,1,0,Aucune
1764,1764,Bonne,Légère,1,Élevé,Régulièrement,1,La plupart,0,0,Aucune
1765,1765,Bonne,Légère,1,Moyen,Régulièrement,0,Tous,0,0,Aucune
1766,1766,Moyenne,Sévère,0,Moyen,Parfois,0,Tous,0,0,Organisation du travail
1767,1767,Mauvaise,Modérée,0,Faible,Jamais,1,Tous,1,1,Mémorisation
1768,1768,Très bonne,Modérée,0,Faible,Intensivement,1,La plupart,0,0,Aucune
1769,1769,Moyenne,Aucune,0,Élevé,Parfois,1,La plupart,0,0,Aucune
1770,1770,Bonne,Légère,1,Faible,Régulièrement,0,Tous,0,0,Aucune
1771,1771,Bonne,Sévère,1,Faible,Parfois,1,La plupart,0,0,Aucune
1772,1772,Moyenne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Organisation du travail
1773,1773,Moyenne,Modérée,0,Faible,Rarement,0,Tous,0,0,Gestion du stress
1774,1774,Très mauvaise,Modérée,0,Faible,Intensivement,0,Tous,0,0,Mémorisation
1775,1775,Mauvaise,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1776,1776,Mauvaise,Légère,0,Moyen,Rarement,1,La plupart,0,0,Compréhension des cours
1777,1777,Moyenne,Sévère,0,Moyen,Rarement,1,Tous,0,0,Mémorisation
1778,1778,Bonne,Légère,0,Moyen,Intensivement,0,Tous,0,0,Aucune
1779,1779,Bonne,Aucune,0,Élevé,Intensivement,0,Tous,1,0,Compréhension des cours
1780,1780,Bonne,Modérée,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1781,1781,Très mauvaise,Aucune,0,Moyen,Régulièrement,0,La plupart,0,0,Aucune
1782,1782,Très bonne,Sévère,0,Élevé,Rarement,0,Aucun,1,0,Mémorisation
1783,1783,Moyenne,Modérée,1,Moyen,Rarement,0,La plupart,0,0,Mémorisation
1784,1784,Bonne,Aucune,1,Élevé,Rarement,0,Aucun,0,0,Mémorisation
1785,1785,Moyenne,Sévère,0,Moyen,Régulièrement,1,Tous,0,0,Compréhension des cours
1786,1786,Moyenne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1787,1787,Bonne,Légère,0,Élevé,Parfois,0,Tous,0,0,Aucune
1788,1788,Bonne,Légère,1,Moyen,Régulièrement,1,Tous,0,0,Aucune
1789,1789,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1790,1790,Mauvaise,Sévère,1,Élevé,Régulièrement,0,Quelques-uns,0,0,Mémorisation
1791,1791,Bonne,Aucune,0,Moyen,Parfois,1,La plupart,0,0,Compréhension des cours
1792,1792,Moyenne,Modérée,0,Faible,Rarement,1,Tous,0,0,Aucune
1793,1793,Moyenne,Aucune,0,Moyen,Rarement,1,Tous,0,0,Aucune
1794,1794,Moyenne,Légère,1,Faible,Régulièrement,0,Tous,0,0,Aucune
1795,1795,Très bonne,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Organisation du travail
1796,1796,Moyenne,Légère,0,Moyen,Parfois,1,Tous,0,0,Gestion du stress
1797,1797,Bonne,Modérée,0,Moyen,Régulièrement,1,Tous,0,0,Expression écrite
1798,1798,Mauvaise,Modérée,1,Faible,Rarement,1,Tous,1,0,Aucune
1799,1799,Moyenne,Légère,0,Faible,Rarement,1,La plupart,0,0,Aucune
1800,1800,Moyenne,Aucune,0,Moyen,Intensivement,0,Tous,0,0,Expression écrite
1801,1801,Moyenne,Aucune,0,Élevé,Intensivement,0,Quelques-uns,0,0,Aucune
1802,1802,Moyenne,Légère,1,Élevé,Rarement,0,Tous,0,0,Aucune
1803,1803,Bonne,Légère,0,Élevé,Parfois,0,La plupart,0,0,Expression écrite
1804,1804,Bonne,Modérée,0,Élevé,Régulièrement,0,Tous,0,0,Organisation du travail
1805,1805,Mauvaise,Légère,1,Élevé,Rarement,1,La plupart,1,0,Mémorisation
1806,1806,Très bonne,Légère,1,Élevé,Régulièrement,0,La plupart,0,0,Compréhension des cours
1807,1807,Bonne,Aucune,1,Moyen,Régulièrement,1,La plupart,0,0,Aucune
1808,1808,Bonne,Aucune,0,Moyen,Parfois,0,Tous,0,0,Organisation du travail
1809,1809,Bonne,Modérée,0,Élevé,Jamais,0,La plupart,0,0,Organisation du travail
1810,1810,Moyenne,Sévère,0,Faible,Rarement,0,Tous,0,0,Aucune
1811,1811,Bonne,Légère,0,Moyen,Parfois,1,Tous,0,0,Aucune
1812,1812,Bonne,Modérée,0,Élevé,Rarement,0,Tous,0,0,Aucune
1813,1813,Bonne,Aucune,1,Élevé,Régulièrement,1,Tous,0,0,Aucune
1814,1814,Très bonne,Légère,1,Moyen,Parfois,1,Tous,0,0,Aucune
1815,1815,Mauvaise,Légère,0,Moyen,Régulièrement,0,Tous,0,0,Aucune
1816,1816,Très mauvaise,Légère,0,Élevé,Régulièrement,0,Tous,0,0,Aucune
1817,1817,Mauvaise,Modérée,0,Faible,Parfois,1,Tous,1,0,Aucune
1818,1818,Bonne,Légère,0,Moyen,Rarement,1,Tous,0,0,Expression écrite
1819,1819,Mauvaise,Modérée,1,Élevé,Régulièrement,0,Tous,0,0,Aucune
1820,1820,Bonne,Légère,1,Élevé,Intensivement,0,Quelques-uns,0,0,Mémorisation
1821,1821,Mauvaise,Légère,0,Faible,Parfois,0,Tous,0,0,Compréhension des cours
